name,name_lower,occurrences,first_offset,chapters,num_chapters,context_sample
Взволнованный,взволнованный,2,159670,"21,115",2," Орловым-Денисовым.
Взволнованный, огорченный неудаче"
Время,врем,2,162015,"22,99",2,"-- Время не упущено, ваша св"
Аустерлицкое,аустерлицко,2,163027,"22,209",2,"нское, Бородинское, Аустерлицкое, всякое совершается"
Трудно,трудно,2,164659,"22,106",2,"от
период кампании. Трудно и невозможно придум"
Наполеоновское,наполеоновско,2,165045,"22,76",2,"го только и ожидало Наполеоновское войско для
начатия "
Деятельность Наполеона,деятельность наполеон,2,168424,"23,147",2,себя и своей армии. Деятельность Наполеона за это время не мен
Приказания,приказани,2,169329,"23,39",2,"альна, как и везде.
Приказания за приказаниями и п"
Яковлева,яковл,2,170205,24,1,"борванного
капитана Яковлева, не знающего как вы"
Король,король,2,170952,"24,76",2,"ичество Император и Король хочет
прекратить те"
Члены,член,2,171326,"24,221",2,"х, об вашей пользе. Члены оного отличаются кр"
Некоторые,некоторы,2,171870,"24,64",2," вокруг левой руки. Некоторые церкви
разного испо"
Тишина,тиш,2,173785,"24,114",2," в полях, слушайте! Тишина
возвращается в сию "
Каждое,каждо,2,175458,"24,85",2,вовать не может. 3) Каждое воскресенье и среда
Mosqu,mosqu,2,178250,"25,147",2," надо
было срыть la Mosquée948 (так Наполеон "
Французские,французски,2,178624,"25,418",2,"еслыханное явление. Французские военачальники
потер"
Увидав,увидав,2,183258,"25,56",2,"ственный trésor.952
Увидав обоз, загромождавши"
Серый,серый,2,185240,"26,48",2,"в и другие звали ее Серый,
иногда Вислый. Неп"
Et,et,2,189041,"26,108",2,"-- Et puis, M-r Kiril, vo"
Kiril,kiril,2,189054,26,1,"-- Et puis, M-r Kiril, vous n'avez qu'à d"
Dites,dites,2,189156,"26,44",2,"oublie jamais rien. Dites au capitaine
quand "
Platoche,platoche,2,190425,26,1," ли балагане солдат Platoche,957 которому он отд"
Апокалипсиса,апокалипсис,2,195182,"27,534",2,"еском числе и
звере Апокалипсиса. Озлобление его про"
Озлобление,озлоблени,2,195196,"27,450",2,звере Апокалипсиса. Озлобление его против жены и т
Видимо,видимо,2,199917,"28,108",2," равномерно стонал. Видимо не
столько страдани"
Перед,перед,2,200813,"28,60",2,"ьства затворить ее.
Перед выпуском надо было "
Капитан,капитан,2,202208,"28,216",2,"
сделать для Пьера. Капитан тоже был в походной"
Voulez,voulez,2,202805,"28,42",2,-- Voulez vous bien!?..963 --
Недалеко,недалеко,2,203348,"28,60",2,"ю и отчужденностью. Недалеко от Пьера, шел видим"
Чиновник,чиновник,2,203944,"28,68",2,"ойти нынешний
день. Чиновник, в валеных сапогах "
Власа,влас,2,204363,"28,35",2,"айор. -- Николы ли, Власа ли, всё
одно; видит"
Замоскворечье,замоскворечь,2,204642,28,1,"ывающих пожарища. И Замоскворечье-то, и
Зубово, и в К"
Хамовники,хамовник,2,204851,"28,29",2,"Проходя через Хамовники (один из немногих, "
Богарне,богарн,2,206258,29,1,"всех войска корпуса Богарне; назади,
по набереж"
Пройдя,пройд,2,206762,"29,147",2, больше стеснялись. Пройдя более часа те неско
Батюшки,батюшк,2,207683,"29,42",2,"лся на сундуках-то.
Батюшки!.. Подрались!.."
Становилось,становилось,2,212431,"29,46",2,"я в сероватой мгле.
Становилось светло. Вечер уже к"
Штабные,штабны,2,214892,"30,115",2,"овали деятельности. Штабные генералы, возбужден"
Аугеста,аугест,2,215754,"30,216",2,"последним у плотины Аугеста, собирая полки, спа"
Дохтурове,дохтуров,2,216557,30,1,"тихах и прозе, но о
Дохтурове почти ни слова."
Сеславина,сеслав,2,217906,30,1,ие отряда Фигнера и Сеславина.
Боровска,боровск,2,218239,30,1,"ловек, пришедший из Боровска, рассказал, как он
"
Шел,шел,2,219358,"31,45",2,"я, теплая, осенняя. Шел дождик уже четверты"
Алексея Петровича,алексе петрович,2,220175,"31,147",2,- От Дохтурова и от Алексея Петровича. Наполеон в Фоминск
Раевских,раевских,2,222931,"31,545",2,"о года --
Барклаев, Раевских, Ермоловых, Платовы"
Им,им,2,225583,"32,125",2,"""Им хочется бежать посм"
Историки Наполеона,историк наполеон,2,230769,"33,146",2,Историки Наполеона описывают нам искус
Don,don,2,233106,"33,147",2,-вот les enfants du Don966 могли поймать са
Смоленскую,смоленску,2,233536,"33,52",2,тступлении назад на Смоленскую дорогу.
Нужно,нужно,2,234063,"34,106",2,"этими 1000-ю верст. Нужно
представление об об"
Существует,существует,2,236525,"34,554",2,"астопить мгновенно. Существует известный предел
вр"
Платов,плат,2,237651,"34,62",2,"молов, Милорадович, Платов и другие, находясь "
Пехотные,пехотны,2,237984,"34,196",2," загородить дорогу. Пехотные полки, как рассказы"
Ауерштетом,ауерштет,2,240040,"35,76",2,"анцузов под Иеной и
Ауерштетом уничтожает самостоя"
Кавказе,кавказ,2,245298,"36,532",2,это делали горцы на Кавказе; это делали русские
Денис Давыдов,денис давыд,2,250261,"38,530",2,лую бешеную собаку. Денис Давыдов своим русским чутье
Шамшево,шамшево,2,255495,"38,40",2, он послал вперед в Шамшево бывшего при его пар
Мальчик,мальчик,2,257296,"39,40",2,"ре и синем колпаке. Мальчик держался
красными о"
Едет,едет,2,259112,"39,64",2,"-- Едет кто-то, -- сказал о"
Место,место,2,264777,"40,48",2,"-- Место удобное, -- сказал "
Покровского,покровского,2,266625,40,1,"ии. Он был мужик из
Покровского под Гжатью. Когда, "
Случай,случай,2,269406,"40,75",2,и бранил французов. Случай этот имел на Тихона
Ахните,ахнит,2,273115,"41,148",2,"рит, одна названия.
Ахните, говорит, хорошеньк"
Вяземском,вяземск,2,274716,42,1,"где он участвовал в
Вяземском сражении, Петя нахо"
Василий Федорович,василий федорович,2,277074,"42,46",2," чтò же вы думаете, Василий Федорович, -- обратился он к
"
Позвать,позвать,2,279370,42,1,том напоминании. -- Позвать его сюда. Vincent B
Жалкий,жалкий,2,279479,"42,115",2,"-- Позови, позови. Жалкий мальчишка, -- повто"
Vincent,vincent,2,279765,42,1,"-- Bosse! Vincent! -- прокричал Петя,"
Весеннего,весеннего,2,279940,42,1,-- А! Весеннего? -- сказал казак.
Висеню,висен,2,280044,42,1," мужики и
солдаты в Висеню. В обеих переделках"
Весенний,весенний,2,280194,"42,45",2,"Эй, Висеня! Висеня! Весенний! -- послышались
в т"
Непременно,непременно,2,285472,"43,126",2,"т мной командовать. Непременно поеду с
Долоховым в"
Съехав,съехав,2,286215,"44,46",2,"пустились в лощину. Съехав вниз, Долохов велел"
Но Долохов,но долох,2,289909,"44,108",2,Но Долохов начал опять прекрат
Карабахом,карабах,2,293213,45,1," которую он называл Карабахом, хотя она
была мало"
Оттого,оттого,2,293912,"45,106",2,"-- Оттого, что я привык всё д"
Готово,готово,2,298983,"45,126",2,"-- Готово, ваше благородие, н"
Лошадь,лошадь,2,300247,46,1,"я взялся за стремя. Лошадь, по
привычке, хотел"
Послышался,послышалс,2,303276,"46,61",2," был
пороховой дым. Послышался залп, провизжали пу"
Готов,гот,2,304147,46,1,"-- Готов, -- сказал он нахму"
Брать,брать,2,304529,"46,139",2,шившиеся казаки. -- Брать не будем! -- крикну
Отличный,отличный,2,304747,"46,110",2,"что-нибудь сладкое. Отличный изюм, берите весь"","
Партия,парти,2,305239,"47,449",2,"ового
распоряжения. Партия эта, 22-го октября,"
Три,тр,2,306676,"47,57",2, несколько повозок. Три повозки были разгра
Пленные,пленны,2,307129,"47,49",2,"авалось меньше ста. Пленные еще
более, чем седл"
Подойдя,подойд,2,313183,"48,63",2,"л
особенно оживлен. Подойдя к костру и услыхав "
Стали,стал,2,314934,48,1,"в чем Богу виноват. Стали сказывать, тот душу"
Объяснил,объяснил,2,316520,"48,148",2,"а меня не плачется. Объяснил: списали, послали б"
Швейцарии,швейцари,2,321130,"50,548",2,"
учитель, который в Швейцарии преподавал Пьеру ге"
Государю,государ,2,326504,"51,143",2,"Бертье писал своему Государю (известно, как отда"
Mon Cousin,mon cousin,2,328462,"51,148",2,"друг друга : ""Sire, Mon Cousin,
Prince d'Ekmuhl ro"
Prince,prince,2,328474,"51,148",2," ""Sire, Mon Cousin,
Prince d'Ekmuhl roi de Nâp"
Красное,красно,2,330673,"52,64",2,", худшей дороге, на Красное и Оршу -- по пробит"
Красному,красном,2,331019,"52,58",2,"на большую дорогу к Красному. И тут, как в игре "
Красном,красн,2,333383,"53,64",2,"я его геройство при Красном, где он будто бы
го"
Du,du,2,335047,53,1,"""Du sublime (он что-то "
Тормасов,тормас,2,336588,54,1,"ого, что Кутузов, и Тормасов, и Чичагов, и
тот-т"
Петре Ильиче,петр ильич,2,353684,"55,56",2,"ем. -- Несчастье, о Петре Ильиче… письмо, --
всхлипн"
Подите,подит,2,355836,"56,70",2,"себя окружающих. -- Подите
прочь все, неправда"
Смерть Пети,смерть пет,2,358501,"57,467",2,"е могла залечиться. Смерть Пети оторвала половину
е"
Новое,ново,2,359367,"57,103",2,"у с княжной Марьей. Новое
несчастье еще более"
Будем,буд,2,360483,"57,73",2,". Как я тебя люблю. Будем
совсем, совсем друз"
Дарю,дар,2,368345,"58,110",2,"-- Дарю вам, ребята, эту ко"
Начиная,начина,2,373669,"59,147",2,"казывал
свою мысль. Начиная от Бородинского сра"
Действия,действи,2,374717,"59,196",2,"л значение события.
Действия его -- все без мале"
Доброе,добро,2,377281,"60,103",2,"Красного и поехал
в Доброе, куда была переведе"
Тысячи,тысяч,2,379386,"60,554",2,"ассеянно оглянулся. Тысячи глаз со всех
сторон"
Красненских,красненских,2,382693,"61,554",2,"я, в последний день Красненских сражений, уже смерк"
Иди,ид,2,385143,"61,114",2,"-- Иди что ли… Падай, эка…"
Макеев,маке,2,387862,"62,149",2,"-- Эй, Макеев, чтож ты… -- запроп"
Чудесный,чудесный,2,390783,"62,88",2, а он свое лопочет. Чудесный народ!
Можайским,можайским,2,390903,62,1,казывали мужики под Можайским как стали убирать б
Кабы,каб,2,391210,"62,84",2," ! Жарко ведь было. Кабы от стужи, так и наш"
Сказывал,сказывал,2,391569,62,1,"-- Сказывал мужик-то этот, под "
Волк,волк,2,391705,"62,554",2,"и всех, мертвых-то.
Волкòв этих чтò, говорит"
Скажи,скаж,2,392562,"62,554",2,"расть, так и горят! Скажи, бабы холсты разлож"
Огромный,огромный,2,393493,"63,81",2, подле самого леса. Огромный костер ярко горел п
Изредка,изредк,2,394669,"63,108",2," на русских солдат. Изредка он
издавал протяжны"
Залетаев,залета,2,396598,63,1,"складно. -- Ну, ну, Залетаев!.."
Мореля,морел,2,397035,63,1,"лдат, смотревших на
Мореля. Старые солдаты, сч"
Нельзя,нельз,2,400200,"64,106",2,"ось русское войско. Нельзя
было отнять хлеб и "
Полагали,полагал,2,400854,"64,149",2,"обенности Кутузова. Полагали, что неудача
Берези"
Березинского,березинского,2,400876,"64,149",2,"лагали, что неудача
Березинского петербургского план"
Чичаговым,чичаговым,2,405101,"64,487",2,"Разговаривая с Чичаговым, Кутузов между проч"
Семеновского,семеновского,2,406299,"64,553",2,", и почетный караул Семеновского полка."
Толстому,толстом,2,408361,"64,554",2,"отрел в глаза графу Толстому, который,
с какою-т"
Георгий,георгий,2,408660,"64,65",2,й на блюде. Это был Георгий 1-й степени.
Представителю,представител,2,411811,65,1,"мог понимать этого. Представителю русского народа, по"
Терентия,теренти,2,413912,"66,67",2,"авших
из Москвы, -- Терентия и Ваську, и старшую"
Терентий,терентий,2,420717,67,1,"он много попростел. Терентий
часто, раздев барин"
Военные,военны,2,423778,"67,368",2," благо его и
семьи. Военные, административные, "
Пожар Москвы,пожар москв,2,426595,"67,410",2,"менившихся доходов. Пожар Москвы стóил Пьеру, по уче"
Присутствие,присутстви,2,428245,"67,366",2,я него новый смысл. Присутствие и замечания Вилларс
Грановитую,грановиту,2,433214,"68,71",2," своза всех вещей в
Грановитую палату; другие наст"
Растопчину,растопчин,2,433713,"69,541",2,"
Он съездил к графу Растопчину, к некоторым знаком"
Друбецких,друбецких,2,434761,"69,163",2,"Москву, он узнал от Друбецких, что
княжна Марья в"
Смущение Пьера,смущени пьер,2,439783,"69,70",2,Смущение Пьера не отразилось на На
Но Наташе,но наташ,2,440095,"70,87",2," ужасном положении. Но Наташе самой
нужно было ви"
Официанты,официант,2,445742,71,1,"ча подошли к
столу. Официанты отодвинули и пододв"
Всегда,всегд,2,448536,"71,137",2,"- Ни разу, никогда. Всегда всем кажется, что б"
Про,про,2,450099,"71,125",2,"г выразить словами. Про эпизод свой с
ребен"
Ради Бога,рад бог,2,453062,"71,554",2,"а пережить всё это? Ради Бога, еще раз плен и лош"
Должно,должно,2,455386,"71,115",2,"а
совсем особенные. Должно быть, это правда. П"
Лучше,лучш,2,458505,"71,554",2,"ся"", подумал Пьер. ""Лучше тоже не
говорить ей"
Веселый,веселый,2,460330,"71,486",2,"естой
князя Андрея. Веселый вопросительный блес"
Проснувшаяся,проснувшаяс,2,470450,"73,497",2,"е и не упрекала ее. Проснувшаяся сила
жизни, охватив"
Исторические,исторически,2,473511,74,1," бурлило в глубине. Исторические лица не носились
ка"
Фотия,фоти,2,474122,74,1,"еона до m-me
Staël, Фотия, Шеллинга, Фихте, Ш"
Фихте,фихт,2,474139,"74,91",2,"l, Фотия, Шеллинга, Фихте, Шатобриана и проч."
Шишкова,шишк,2,475037,"74,330",2,"цизм,
потом поощряя Шишкова и Фотия. Он сделал "
Семеновский,семеновский,2,475138,"74,87",2,"урно, раскассировав Семеновский полк и т. д."""
Петербургского,петербургского,2,477942,"74,542",2,"ск, или
процветание Петербургского или других универси"
Положим,положим,2,478449,74,1," сделать всё иначе. Положим, что он мог, по
пре"
Попытки,попытк,2,484985,"76,439",2,лужит ему в пользу. Попытки его изменить предна
Видите,видит,2,494442,"77,108",2," вы верили! Вот он! Видите ли вы теперь, что н"
Тильзитом,тильзит,2,495299,"77,254",2,"и, и Аустерлицем, и
Тильзитом, и Эрфуртом."
Эрфуртом,эрфурт,2,495312,"77,135",2,"цем, и
Тильзитом, и Эрфуртом."
Божию,божи,2,496143,"77,146",2,"почуяв на себе руку Божию, вдруг признает нич"
Свадьба Наташи,свадьб наташ,2,498255,78,1,"Свадьба Наташи, вышедшей в 13-м го"
Выхода,выход,2,504165,"78,202",2," должал по мелочам.
Выхода из его положения ем"
Сделав,сделав,2,505533,"79,121",2," она боялась этого. Сделав над собой
большое у"
Кажется,кажетс,2,507668,"79,147",2,"здить отдать визит. Кажется, и учтивость требуе"
Извините,извинит,2,513123,"79,111",2,"жела всякая
потеря… Извините меня, прощайте. -- "
Вернувшись,вернувшись,2,520731,"81,115",2,"лись
крики и удары. Вернувшись к завтраку домой, Н"
Лаокоона,лаокоон,2,522635,"81,537",2, перстень с головой Лаокоона.
Осенью,осень,2,523685,"81,149",2,"ятиях по хозяйству. Осенью он с тою
же деловою"
Приняв,приняв,2,528274,"82,102",2,ный и конный дворы. Приняв меры против ожидаем
Marie,marie,2,532060,"82,146",2,"-- Chère Marie, il dort, je crois;"
Папенька,папеньк,2,532901,"82,138",2,"-- Папенька, маменька тут стоит"
Ужасно,ужасно,2,535381,"82,89",2,"-- Ужасно сержусь, -- сказал "
Данилу Купора,данил купор,2,537098,"82,167",2,"анцовывал с дочерью
Данилу Купора, пройдется с нею ма"
Ухаживая,ухажива,2,550219,"84,479",2,"го-то и нужно было.
Ухаживая за ним, она легче п"
Посмотрите,посмотрит,2,554219,"84,109",2,а по задку ребенка. Посмотрите.
Зная,зна,2,558212,"85,109",2," он привык к этому. Зная, что Наташа для себ"
Отлично,отлично,2,559567,"85,108",2,-- Это для Беловой? Отлично. -- Она пощупала до
Дети,дет,2,566088,"86,507",2,"ые члены семейства. Дети, гувернеры и гуверн"
Милка,милк,2,566388,86,1,"ерные глаза, борзая Милка,
дочь первой Милки,"
Марьи Антоновны,марь антоновн,2,567694,86,1,язя Ивана и графини Марьи Антоновны.
"Анна
Макаровна",анн макаровн,2,569738,86,1,"е усилились. -- Ну, Анна
Макаровна, -- слышался голос "
Dessales,dessales,2,570552,87,1,"-- Non, m-г Dessales, je demanderai à ma"
Крюднер,крюднер,2,572296,"87,536",2," Татариновой и
m-me Крюднер, читать… Экарстгауз"
Шварцу,шварц,2,572433,"87,553",2," чтò похоже
солдату Шварцу дать Семеновский по"
Пойдемте,пойдемт,2,573668,"87,102",2,"-- Пойдемте в кабинет, -- сказа"
Оставь,оставь,2,575549,"87,111",2,"-- Отчего? Оставь его, -- сказал Пьер"
Дневник,дневник,2,581558,"88,513",2,-- Дневник?.. -- с оттенком на
Папа,пап,2,582857,"88,93",2,тя шалил за столом. Папа не велел ему давать
Разумеется,разумеетс,2,585430,"88,106",2,"олг помочь ближним.
Разумеется, он прав, -- говори"
Плутарха,плутарх,2,598041,89,1,арисованы в издании Плутарха. Они с дядей Пьером
Войско,войско,2,598100,"89,521",2,"и огромного
войска. Войско это было составлено"
Николай Ильич,николай ильич,2,598492,89,1,"тало тяжело. И дядя Николай Ильич
остановился перед н"
Притом,прит,2,605704,"90,106",2,"такие-то любовницы. Притом,
некоторые люди пис"
Штейна,штейн,2,606767,"90,91",2,", с помощью советов
Штейна и других, соединил "
Lanfrey,lanfrey,2,611294,"91,537",2,"ели и гениальности;
Lanfrey, республиканец, гов"
Гервинус,гервинус,2,612533,91,1,"оизводящая
события. Гервинус, Шлоссер, например,"
Метерниха,метерних,2,614003,"91,93",2,"еятельность Штейна, Метерниха,
m-me Staël, Талейр"
Мужик,мужик,2,619244,"92,149",2,"отчего он движется? Мужик говорит: чорт
движе"
Лютеры,лютер,2,620918,"92,93",2,"ари,
Александры или Лютеры и Вольтеры, а не ис"
Геркулеса,геркулес,2,625189,"93,527",2,"силы, -- как власть
Геркулеса; она не может быть "
Директория,директори,2,629585,93,1,"ывать, что Конвент,
Директория и Бонапарт были тол"
Сибирь,сибирь,2,635488,"93,469",2," восток, в Казань и Сибирь, выражается ли в
по"
Прусский,прусский,2,641100,"94,120",2,узы идут в Мексику. Прусский король и Бисмарк пр
Бисмарк,бисмарк,2,641118,"94,98",2,". Прусский король и Бисмарк предписывают, и
вой"
Наполеоновского,наполеоновского,2,645381,"95,266",2,"ожно, не только для
Наполеоновского похода на Россию, г"
Власть,власть,2,656711,"96,519",2,1) Власть есть такое отношени
Необходимость,необходимость,2,687644,99,1," сознании
человека. Необходимость без содержания есть"
Птоломеевы,птоломеев,2,694700,"101,545",2,"открытия Коперника, Птоломеевы
миры еще долго прод"
Иисуса Навина,иисус нав,2,696641,"101,534",2,"ение
тверди, в чудо Иисуса Навина. Защитникам законов"
"Русском
Вестнике",русск вестник,2,699331,"101,554",2,"а"", напечатанном в ""Русском
Вестнике"" 1865--1866 гг., ме"
Русского Вестника,русского вестник,2,699675,"101,145",2,"Текст ""Русского Вестника"" обозначается буква"
Генуя,гену,2,700730,101,1,"сноске): Ну, князь, Генуя и Лукка поместья фа"
Лукка,лукк,2,700738,101,1," Ну, князь, Генуя и Лукка поместья фамилии Бо"
Новосильцева,новосильц,2,703195,102,1,"одержание
депеши от Новосильцева, поехавшего в Париж"
Этенгейме,этенгейм,2,705687,102,1,"мя его пребывания в Этенгейме. On dit qu'il est
t"
Que,que,2,707604,102,1,Вместо: Que voulez-vous?.. -- в
Savez,savez,2,709370,"102,106",2,"лен. -- в Р. В.: -- Savez vous, Hélène, vous
"
Iизд,iизд,2,712287,"102,146",2,"ана. -- в P.В.,I и IIизд.68 г.: как я
одета "
Mortemart,mortemart,2,713653,102,1,"бурлил: ""vicomte de Mortemart"", и тотчас же, не о"
Bourbons,bourbons,2,716738,"102,529",2,"effé sur l'arbre de Bourbons,
comme disait derni"
Князь Ипполит,князь ипполит,2,718876,"102,154",2,Князь Ипполит объявил быстро и гр
Clitemnestre,clitemnestre,2,718943,"102,545",2,ges dans le rôle de Clitemnestre admirable!1055
Montmorency,montmorency,2,719229,"102,541",2,"ortemart, allié aux Montmorency
par les Rohans, tou"
Rohans,rohans,2,719249,"102,545",2,"Montmorency
par les Rohans, tout ce qu'il y a "
Germain,germain,2,719296,"102,106",2,"e plus faubourg S-t Germain1056 в
гостиной буде"
Rocroi,rocroi,2,719784,102,1,"что l'ex-vicomte de Rocroi желает
видеть велик"
Генералу Кутузову,генерал кутузов,2,723204,103,1,". 73 г.
(в тексте): Генералу Кутузову, сказал Болконский,"
Энгиенский,энгиенский,2,724173,"103,104",2,"казывал,
как герцог Энгиенский бывал у m-lle Жорж,"
Виконт,виконт,2,725418,103,1,"дорогу. -- в
Р. В.: Виконт рассказал, как m-ll"
Corneille,corneille,2,726230,"103,536",2,omme dit le sublime Corneille:
Совершенно,совершенно,2,726473,"103,146",2,"м были
взволнованы. Совершенно неожиданно, во врем"
Стр,стр,2,726826,"103,109",2,"ва молодых человека Стр. 18,
строка 19."
Василью,василь,2,727285,"104,203",2,"ером, кончая:
князю Василью. -- в Р. В.: -- Анн"
Довольны,довольн,2,728038,"104,126",2,После слов: Довольны вы? -- в Р. В.: И о
Беда,бед,2,731256,"104,108",2,"-- воII изд. 68 г.: Беда тому, кто ее тронет"
Бурбонах,бурбонах,2,733820,"106,549",2,-- О Бурбонах никто и не думает т
Роялистов,роялист,2,734218,106,1,"И теперь уж поздно. Роялистов нет больше.
Одни бр"
Iи,iи,2,736662,"106,126",2,"родолжал Пьер, -- в Iи II изд. 68г.:
сказа"
Contrat,contrat,2,739561,"106,546",2,-- Ah! Contrat social!1073 тихо ск
Анатоля Курагина,анатол кураг,2,746403,"106,329",2,-- Опять у милого Анатоля Курагина?
Держу,держ,2,759521,108,1,абоченно кончая: -- Держу за Стивенса сто! --
Чаплица,чаплиц,2,759719,108,1,-- Держу за Чаплица сто!
Молодцом,молодц,2,769026,108,1,Вместо: -- Отлично! Молодцом! Вот так пари! -- в
Nathalie,nathalie,2,789294,108,1,"Вместо: Nathalie, -- в Р. В.: Annett"
Сын,сын,2,790351,108,1,"Вместо: Сын заметил, -- в Р. В."
Анной,анн,2,799245,109,1,то: переглянулась с Анной -- в Р. В.: перегля
Старшая,старша,2,803493,"109,170",2,"-- Старшая лучше, отвечал Бори"
Tr,tr,2,807076,"110,112",2,". и в I изд. 68 г.: Très bien,
très bien,"
Ключ,ключ,2,810610,"110,167",2,"После слов: ""Ключ"", отвечал Николай. "
Сонину,сонин,2,813097,110,1,Вместо: Вбежав в Сонину комнату и не найдя 
Berg,berg,2,819744,111,1,"-- Ah, lisez, М. Berg, vous lisez si bien"
Жюли Бергу,жюл берг,2,819811,111,1,"tique,1089 говорила Жюли Бергу, который держал в р"
Далее,дале,2,822824,"111,124",2,ала всему обществу. Далее текст I изд. 68 г. 
Друбецкая,друбецка,2,826701,"112,170",2,"8 г.: милая княгиня
Друбецкая, Анна Михайловна --"
Михайла Ивановича,михайл иванович,2,833491,114,1,"князь
разбранил, -- Михайла Ивановича. -- в Р. В., в I и "
Маленькая,маленька,2,834189,"114,152",2,После слов: Маленькая княгиня -- в Р. В.:
Михайло Митрич,михайло митрич,2,842485,114,1,"В.: -- Ну, батюшка, Михайло Митрич,"
Полковой,полков,2,843028,"114,196",2, сзади. -- в Р. В.: Полковой командир вгляделся 
Голубые,голубы,2,847988,114,1,Вместо: Голубые ясные глаза -- в Р.
Выйдя,выйд,2,852480,115,1,Вместо: Выйдя в приемную кончая: 
Козловскому,козловском,2,852604,115,1," бумагами подошел к
Козловскому, который был дежурн"
Жерковым,жерковым,2,857575,115,1,"гда, сопровождаемый Жерковым. -- Какова
штука с "
Возвращаясь,возвращаясь,2,860727,"115,363",2,"церу и
пошел назад. Возвращаясь к себе, он увидел и"
Пг,пг,2,867219,115,1,"уехал, так и пошло. Пг'одулся я, бг'ат, вч"
Никита,никит,2,869163,115,1,"нет, игг'ать баста. Никита, дай-ка, дг'ужок, м"
Коли,кол,2,869586,"115,124",2,-- Коли в воскг'есенье не п
Бедуина,беду,2,870010,"115,117",2," чтò! Возьми у меня Бедуина, -- сказал он серье"
Матильду,матильд,2,870925,115,1,Вместо: Матильду видел. -- в I изд. 
Бывают,бывают,2,873982,"115,554",2,Вместо: Бывают же такие кончая: не
Хорош,хорош,2,878499,"115,147",2," лошадь у Денисова? Хорош конь,"
Прощай,прощай,2,887740,118,1,"-- Прощай, душа моя. Прощайте"
Поцелуй,поцелуй,2,887784,"118,311",2,-- Поцелуй же от меня хорошень
Сюда,сюд,2,890439,"119,126",2,"ы будут вас видеть.
Сюда пожалуйте. Вещи ваш"
Vienne,vienne,2,891793,119,1," dans les salons de Vienne, как говорили и час"
Пратер,пратер,2,892807,120,1,"к
своей Liebchen на Пратер… правда, здесь нет "
Ипполит Курагин,ипполит кураг,2,895255,"120,554",2,"й союз, -- в Р. В.: Ипполит Курагин, баронесса З**,"
Attendez,attendez,2,897614,121,1,"Вместо: Attendez, je кончая: за руку"
Шмита,шмит,2,902294,121,1,"часу убили генерала Шмита? повторял он сам
се"
Полноте,полнот,2,904527,"121,147",2,"серьезно кончая: -- Полноте шутить, -- сказал
о"
Крик,крик,2,908170,"121,211",2," и проскакали мимо. Крик ""французы!"" как
нар"
Грунт,грунт,2,911468,"122,193",2,"енных домов деревни Грунт, и князь Андрей заш"
Штаб,штаб,2,912970,"122,330",2,"Вместо: Штаб-офицер отстал, и кн"
Савара,савар,2,915417,"122,209",2,"Сувара, -- в Р. В.: Савара."
Кари,кар,2,915619,122,1,"Вместо: Кари кончая: каскá, -- в"
Артиллеристы,артиллерист,2,917331,"124,126",2,"меялся. -- в Р. В.: Артиллеристы
продолжали спорить."
Тулон,тулон,2,918460,"124,210",2,"ак же выразится мой Тулон?"" думал он. -- нет "
Жирков,жирк,2,918921,124,1,"Жерков, -- в Р. В.: Жирков, Далее в тексте Р. "
Подольский,подольский,2,925579,"125,126",2,"ишут в реляциях) на
Подольский полк, стоявший пере"
Матвевны,матвевн,2,931346,126,1,Слова: Матвевны. -- нет в Р. В.
Около,около,2,934696,126,1,"Вместо: Около него толпились, -- "
Венского,венского,2,937478,"126,188",2," несмотря на потерю Венского моста, в особенност"
Леля,лел,2,939663,126,1,Вместо: Леля? -- в I изд. 68 г.:
Явная,явна,2,944080,"126,135",2,"ля этого выражены.
(Явная опечатка.)"
De,de,2,949137,126,1,Вместо: De beaux hommes!1110 -
Кирилл Владимирович Безухов,кирилл владимирович безух,2,949798,126,1,Вместо: князь Кирилл Владимирович Безухов -- произведена униф
Необходимо,необходимо,2,963218,"126,554",2,- во II изд. 68 г.: Необходимо
Натали,натал,2,982710,135,1,"место (в сноске): И Натали, надо признаться, к"
Данила,данил,2,988741,"135,287",2, I и II изд. 68 г.: Данила
Стешке,стешк,2,1003500,"138,548",2, I и II изд. 68 г.: Стешке
Обещали,обещал,2,1004734,139,1,Вместо: -- Обещали -- в I изд. 68 г.: 
Ахросимовой,ахросимов,2,1007146,"139,319",2,сто: Ахрасимовой -- Ахросимовой унифицируется по те
Риса,рис,2,1007481,139,1,"
том печатался не у Риса, а в типографии Мам"
Боше,бош,2,1019432,139,1,"трана. До свиданья, Боше. Я тебе
оставлю луч"
Индии,инди,2,1019511,139,1,"лают губернатором в Индии,
я тебя сделаю мини"
Кашмира,кашмир,2,1019542,139,1,бя сделаю министром Кашмира… Ура! Вот он видишь
Маленький,маленький,2,1019606,139,1,"аза как тебя видел. Маленький капрал… Я видел, ка"
Turenne,turenne,2,1024030,"141,551",2,"Вместо: monsieur de Turenne, -- в изд. 73 г.: г"
Петрушкой,петрушк,2,1039447,145,1," бостонною партией,
Петрушкой-поваром, здоровьем "
Зинаиды Дмитриевны,зинаид дмитриевн,2,1039476,145,1,"-поваром, здоровьем Зинаиды Дмитриевны и т. п. -- в I и II"
Решилась,решилась,2,1043586,146,1,Вместо: -- Решилась! Россея! -- в I изд
Обойдя,обойд,2,1048745,146,1,"Вместо: Обойдя по саду круг, -- в "
